21.5,1.4,0,81,0,0,54798.9085606554,1.16978357186018,0,1.89677542965643,1.29483761446775,1.32988679948678,29.4645611938124,28.9792898233575,28.0559687298095,1,1,0,0,0,0
21.8,1.9,0,78,0,0,54489.7918906275,1.16788382905042,0,1.88456653154905,1.27632782741122,1.30656098672892,29.3644023647636,28.9867995334139,27.9836980562057,1,1,0,0,0,0
22.1,2.4,0,75,0,0,54142.518459089,1.16601478936602,0,1.84058380995885,1.27769381194796,1.28967853492351,29.3067375794379,28.9639654860796,27.929181675166,1,1,0,0,0,0
22.4,2.8,0,72,0,0,53756.0350504926,1.16417708628631,0,1.8027430998063,1.27465998271441,1.27817707439818,29.234294399749,28.9279053765287,27.8888421814543,1,1,0,0,0,0
22.7,3.3,0,70,0,0,53780.2456425031,1.16204633156776,0,1.76447444892167,1.26414076341434,1.26865334361793,29.0691668470689,28.9887870752115,27.8627121211689,1,1,0,0,0,0
23,3.8,0,67,0,0,53320.5193254055,1.16026761509012,0,1.71558731894336,1.270332557919,1.26168245136042,29.2023036931747,28.764967456819,27.8655607060372,1,1,0,0,0,0
23.3,4.3,0,64,0,0,52818.4496242408,1.15852211693699,0,1.7121444691037,1.23414024814754,1.25948089430499,29.0080468838545,28.8201003310943,27.8687298213968,1,1,0,0,0,0
23.6,4.7,0,62,0,0,52749.6929849084,1.15646834384897,0,1.66212775805333,1.23595982094082,1.25920237787015,28.8083525088096,28.9021580704657,27.8775053233542,1,1,0,0,0,0
23.9,5.2,0,60,95,8,52654.129038005,1.15443738880597,0,1.64563432272284,1.25000570724112,1.2694378925919,28.2022933886108,27.7336438421636,27.5575746163465,1,1,0,0,0,0
24.8,5.1,320,58,477,46,54197.2025642429,1.14935984669471,0,1.74578983040352,1.03328787757112,1.24796063254711,27.3263977259605,26.2816979701129,26.8026152697728,1,1,0,0,0,0
25.7,5,320,56,546,97,55676.9001069878,1.14550394397986,0,1.8019913538317,0.814832134461099,1.13484919383306,28.2608027394404,27.1012002169412,28.1848107879109,1,1,0,0,0,0
26.6,4.9,320,55,498,92,57722.520555674,1.14013235413494,0,2.06627569761998,0.976676355531553,1.37307362736395,29.0440007986308,27.8006346805946,29.0979987635287,1,1,0,0,0,0
27.5,4.8,320,54,639,127,59757.1143491274,1.1359402926234,0,2.40072754278077,1.15337998719611,1.60374987762359,30.2144397352735,28.8128891825553,30.5473926393751,1,1,0,0,0,0
28.4,4.8,320,52,535,142,61202.5648541116,1.13105447516395,0,2.69548484382427,1.38158905983117,1.90506475173038,30.8181267419533,29.4704273496273,31.4315370918323,0,1,0,0,0,0
29.3,4.7,320,51,573,160,63237.7563738504,1.12691804191772,0,2.93173381143026,1.54949342563902,2.12409706182738,31.7923868828305,30.3183393451459,32.5255135441341,1,1,0,0,0,0
30.2,4.6,320,50,378,158,65322.3943765991,1.12165015206289,0,3.09362287885973,1.74098468924124,2.34400098708707,38.5640187690368,30.5735312923744,32.889858874538,1,1,0,0,0,0
29,4,320,54,155,208,64368.2205152591,1.125909218313,0,3.98994972643511,1.84109698842454,2.43690725351459,32.0175947248468,30.7233346645268,31.8497323486565,1,1,0,0,0,0
27.8,3.4,320,58,73,149,63158.2079581012,1.13151278828639,0,3.04206075990242,1.86750988759585,2.29752414420363,31.387647148321,29.8706127730991,30.9366141136004,1,1,0,0,0,0
26.6,2.8,320,62,18,11,61790.1173203109,1.13613475363325,0,2.78849777887789,1.70794472905291,2.10898895460681,30.8517440499452,29.5332859381531,31.6969523249984,1,1,0,0,0,0
25.4,2.2,320,67,0,0,60789.404645447,1.14053537305014,0,2.60770725343196,1.65275723514335,2.18712488761768,30.4422154623063,29.2001525494212,31.1291485615406,1,1,0,0,0,0
24.2,1.6,320,72,0,0,59564.4979963853,1.14512984295029,0,2.47524528579027,1.59583978377409,2.07790363256835,30.04669276576,28.8310842705422,30.4043390524678,1,1,0,0,0,0
23,1,270,78,0,0,58607.477133099,1.14957112624654,0,2.3539633781555,1.52988111955801,1.94538054261524,30.4179426280635,29.602630078343,30.8040528292072,1,1,0,0,0,0
20.8,1.1,270,79,0,0,52202.9257926385,1.16114907061225,0,2.33121740673481,1.64258148187853,1.97694784292689,29.2633490022109,28.0425815180608,30.3700583508908,1,1,0,0,0,0
18.6,1.2,270,80,0,0,46205.1165544508,1.1738032750722,0,2.05865775005732,1.35546592317613,1.8732210967522,29.1145888054096,28.219429467802,29.8900153428507,1,1,0,0,0,0
16.4,1.3,270,80,0,0,40332.4293986235,1.18539876664029,0,1.92551208007192,1.3238517806326,1.75303351956411,29.1916493036137,28.5337646879708,29.4400315094465,1,1,0,0,0,0
14.2,1.4,270,81,0,0,35100.8512616934,1.20030109303547,0,1.83442379368659,1.3247878477639,1.63450864833953,29.0379741651481,28.468579180797,28.8861406405569,1,1,0,0,0,0
14.4,1.4,270,78,0,0,34788.1604984324,1.19985543992405,0,1.73133599546754,1.25867476877897,1.50535012755416,28.907033123987,28.4560548053148,28.5284057351251,1,1,0,0,0,0
14.7,1.3,270,75,0,0,34689.975641269,1.19890911191252,0,1.63760690129832,1.2029084721917,1.40347091114708,28.6838691098416,28.2709920390839,28.2039168079959,1,1,0,0,0,0
14.9,1.3,270,72,0,0,34338.5717540497,1.19849454454422,0,1.53629191513087,1.12516133149345,1.30864620441119,28.4578003560175,28.0223044408507,27.9234301342489,1,1,0,0,0,0
15.1,1.3,270,70,0,0,34244.913642081,1.19788675893388,0,1.4524652362539,1.04535552357192,1.22446390853024,28.3183194080428,28.054503336901,27.6665157609649,1,1,0,0,0,0
